Person ID,Activity Type,Start Time,End Time,Duration (minutes),Date
27,Cooking,03:25,03:46,21,2023-05-04
145,Shopping,10:13,11:44,91,2023-03-10
308,Walking,20:27,21:51,84,2023-05-19
2,Walking,10:17,10:53,36,2023-06-02
193,Eating,07:38,08:18,40,2023-04-18
201,Walking,07:50,09:06,76,2023-05-30
485,Walking,17:12,18:39,87,2023-01-29
204,Eating,13:52,14:59,67,2023-01-02
316,Socializing,05:33,07:13,100,2023-06-12
500,Sleeping,21:59,06:19,500,2023-05-18
75,Eating,23:50,00:46,56,2023-01-18
168,Cleaning,08:50,10:43,113,2023-06-23
187,Exercising,05:51,07:09,78,2023-01-08
17,Shopping,23:58,01:42,104,2023-03-23
481,Cleaning,20:25,21:44,79,2023-02-02
292,Working,01:24,07:44,380,2023-03-03
25,Working,09:15,15:06,351,2023-02-24
64,Walking,02:08,02:49,41,2023-01-10
69,Cleaning,06:26,07:48,82,2023-06-15
345,Walking,18:28,19:38,70,2023-04-26
45,Cleaning,18:22,19:51,89,2023-04-22
7,Socializing,16:11,17:06,55,2023-04-22
346,Relaxing,19:59,20:19,20,2023-01-05
248,Shopping,01:23,03:05,102,2023-03-31
276,Shopping,17:02,18:37,95,2023-06-09
26,Walking,01:34,02:19,45,2023-03-14
272,Walking,11:47,12:32,45,2023-05-26
101,Walking,18:02,19:22,80,2023-04-28
297,Shopping,02:49,04:07,78,2023-04-21
263,Walking,04:18,05:33,75,2023-03-17
32,Cooking,04:16,04:38,22,2023-02-12
202,Walking,03:23,04:20,57,2023-01-11
48,Working,14:14,19:25,311,2023-03-07
373,Relaxing,15:40,16:00,20,2023-05-02
194,Sleeping,21:28,05:34,486,2023-03-01
334,Exercising,11:48,13:13,85,2023-06-04
150,Shopping,15:45,16:48,63,2023-01-18
157,Shopping,17:28,19:04,96,2023-04-12
109,Cleaning,18:21,19:53,92,2023-05-19
113,Exercising,15:01,16:03,62,2023-03-10
351,Exercising,20:25,21:08,43,2023-03-18
88,Walking,08:58,09:36,38,2023-05-01
212,Working,07:46,12:51,305,2023-02-11
54,Sleeping,03:31,11:42,491,2023-01-10
3,Sleeping,00:32,08:03,451,2023-06-03
435,Walking,13:07,13:51,44,2023-04-21
475,Shopping,14:37,16:03,86,2023-04-05
435,Cleaning,09:00,10:13,73,2023-03-10
151,Socializing,23:01,23:38,37,2023-03-14
132,Working,19:07,00:58,351,2023-01-15
466,Shopping,13:54,14:26,32,2023-01-25
84,Cooking,08:40,10:11,91,2023-06-16
451,Socializing,06:58,07:36,38,2023-03-11
65,Sleeping,12:57,20:53,476,2023-06-01
258,Eating,12:37,13:46,69,2023-03-02
2,Walking,06:50,07:42,52,2023-05-27
219,Cooking,22:35,23:33,58,2023-06-11
328,Exercising,22:53,23:38,45,2023-05-01
408,Sleeping,03:00,10:18,438,2023-01-13
224,Working,20:42,03:13,391,2023-03-27
149,Socializing,16:43,18:37,114,2023-04-30
390,Cleaning,11:24,12:04,40,2023-02-19
124,Cleaning,23:56,00:34,38,2023-02-20
88,Socializing,07:03,07:42,39,2023-04-17
471,Sleeping,15:54,22:26,392,2023-03-06
271,Socializing,19:07,19:55,48,2023-03-01
155,Working,11:44,18:09,385,2023-04-25
67,Walking,10:52,11:25,33,2023-04-23
154,Working,07:12,14:32,440,2023-02-04
311,Eating,14:48,15:31,43,2023-02-17
109,Cooking,12:55,14:28,93,2023-06-14
259,Walking,19:05,19:53,48,2023-02-15
74,Eating,22:35,23:36,61,2023-03-06
178,Shopping,15:16,16:24,68,2023-03-20
417,Cleaning,02:34,04:29,115,2023-02-18
215,Shopping,20:15,21:26,71,2023-01-06
52,Exercising,05:13,06:13,60,2023-03-25
174,Socializing,06:23,07:46,83,2023-06-13
81,Exercising,12:27,13:50,83,2023-03-23
286,Walking,10:18,11:17,59,2023-05-12
451,Eating,01:13,01:59,46,2023-03-04
334,Working,23:05,06:45,460,2023-01-22
248,Relaxing,08:12,10:10,118,2023-03-27
437,Cooking,17:24,18:57,93,2023-03-23
426,Cooking,09:03,09:40,37,2023-06-27
146,Cooking,22:34,00:00,86,2023-04-23
287,Sleeping,09:13,16:39,446,2023-06-28
26,Shopping,21:15,22:54,99,2023-02-08
166,Shopping,20:22,20:58,36,2023-01-16
482,Eating,02:28,03:45,77,2023-05-14
106,Cooking,18:38,19:19,41,2023-05-28
387,Walking,07:07,08:09,62,2023-02-11
180,Shopping,18:09,19:45,96,2023-02-21
19,Socializing,22:51,00:49,118,2023-06-20
11,Sleeping,11:41,19:32,471,2023-01-13
216,Cleaning,17:37,18:12,35,2023-03-01
35,Exercising,21:00,22:07,67,2023-03-14
141,Shopping,00:07,00:59,52,2023-06-11
139,Relaxing,11:50,12:32,42,2023-05-17
475,Working,21:43,02:31,288,2023-06-07
47,Eating,00:22,00:52,30,2023-03-05
36,Working,14:58,22:07,429,2023-03-02
491,Eating,16:49,17:57,68,2023-04-03
74,Socializing,21:36,22:20,44,2023-05-11
224,Exercising,09:01,10:21,80,2023-04-05
168,Cooking,11:10,13:08,118,2023-03-08
266,Cleaning,14:53,16:10,77,2023-03-18
369,Working,16:30,21:39,309,2023-01-03
481,Socializing,05:05,05:33,28,2023-02-02
218,Eating,05:05,06:19,74,2023-03-20
365,Relaxing,09:17,10:41,84,2023-05-01
488,Eating,14:46,15:38,52,2023-01-25
160,Eating,01:14,02:27,73,2023-04-22
429,Eating,19:25,20:43,78,2023-06-21
43,Socializing,01:54,02:33,39,2023-04-01
376,Sleeping,21:00,04:06,426,2023-05-18
280,Cleaning,06:53,07:49,56,2023-06-29
48,Cooking,23:30,23:59,29,2023-01-18
159,Socializing,08:38,10:09,91,2023-03-27
131,Relaxing,11:02,12:55,113,2023-05-25
472,Walking,05:15,05:58,43,2023-01-12
441,Cooking,11:33,12:14,41,2023-03-18
44,Eating,23:08,00:12,64,2023-02-11
488,Working,03:05,11:35,510,2023-05-09
49,Working,11:59,19:23,444,2023-04-10
51,Cooking,04:12,06:08,116,2023-01-14
295,Socializing,17:33,19:17,104,2023-05-30
25,Cleaning,01:18,02:59,101,2023-06-29
14,Exercising,21:30,22:39,69,2023-05-13
19,Relaxing,12:02,13:06,64,2023-06-04
258,Relaxing,15:01,15:37,36,2023-03-18
98,Relaxing,13:54,15:38,104,2023-02-27
479,Cooking,12:12,13:30,78,2023-04-28
138,Working,23:32,07:48,496,2023-01-26
124,Sleeping,14:36,21:54,438,2023-03-15
466,Socializing,02:51,04:37,106,2023-01-03
81,Eating,21:32,22:19,47,2023-02-08
11,Shopping,20:29,21:21,52,2023-02-21
327,Eating,06:00,06:32,32,2023-02-28
459,Exercising,06:14,06:44,30,2023-04-20
354,Working,09:05,16:40,455,2023-03-23
492,Exercising,23:28,00:17,49,2023-04-25
459,Eating,08:42,09:22,40,2023-04-20
69,Eating,00:00,01:12,72,2023-01-06
67,Exercising,12:50,13:45,55,2023-05-19
322,Sleeping,12:39,19:51,432,2023-04-17
471,Exercising,13:29,14:29,60,2023-01-03
495,Shopping,14:04,15:11,67,2023-04-02
72,Socializing,09:35,10:50,75,2023-04-12
315,Sleeping,20:16,02:25,369,2023-01-27
219,Shopping,19:19,20:11,52,2023-06-19
355,Socializing,14:27,15:10,43,2023-03-21
257,Working,11:11,16:17,306,2023-06-21
188,Shopping,19:29,20:43,74,2023-03-04
35,Shopping,18:47,20:38,111,2023-04-18
308,Eating,14:50,15:28,38,2023-01-25
235,Eating,16:24,16:57,33,2023-05-21
100,Shopping,18:22,19:59,97,2023-06-20
349,Cleaning,19:44,21:26,102,2023-06-20
57,Working,22:41,05:56,435,2023-05-20
209,Sleeping,04:38,11:13,395,2023-03-13
270,Shopping,15:54,16:30,36,2023-02-11
239,Socializing,06:24,08:07,103,2023-03-09
46,Walking,09:52,10:34,42,2023-06-21
185,Shopping,10:54,12:12,78,2023-03-19
327,Cooking,08:31,10:27,116,2023-03-18
326,Cooking,13:34,15:15,101,2023-04-13
231,Socializing,01:36,03:22,106,2023-04-26
456,Shopping,21:14,22:24,70,2023-02-19
96,Exercising,17:21,18:07,46,2023-02-14
125,Sleeping,17:52,01:55,483,2023-01-14
430,Eating,09:58,10:56,58,2023-03-10
130,Shopping,19:15,19:55,40,2023-03-02
387,Walking,20:20,21:03,43,2023-03-13
493,Cleaning,10:41,12:00,79,2023-04-23
47,Sleeping,01:41,07:50,369,2023-02-04
30,Working,05:26,11:23,357,2023-04-10
159,Shopping,23:34,00:56,82,2023-05-28
460,Socializing,21:59,23:16,77,2023-01-26
52,Walking,20:53,21:35,42,2023-04-18
367,Walking,03:44,04:27,43,2023-03-15
179,Cooking,15:39,16:46,67,2023-04-02
232,Cooking,14:01,14:54,53,2023-02-25
147,Sleeping,05:22,13:14,472,2023-01-14
154,Working,09:25,14:02,277,2023-03-28
269,Sleeping,06:03,15:42,579,2023-04-22
415,Working,00:34,05:14,280,2023-02-09
242,Sleeping,14:00,21:46,466,2023-03-21
25,Walking,00:12,00:48,36,2023-03-24
458,Walking,13:58,15:18,80,2023-06-13
147,Sleeping,11:25,17:34,369,2023-01-01
355,Exercising,15:41,16:45,64,2023-02-03
159,Relaxing,03:15,04:35,80,2023-06-03
493,Walking,08:18,09:22,64,2023-03-20
184,Cooking,06:57,07:27,30,2023-03-21
133,Relaxing,08:01,08:54,53,2023-01-24
203,Cleaning,05:56,07:04,68,2023-04-24
353,Shopping,20:57,21:41,44,2023-01-03
3,Cleaning,00:42,02:28,106,2023-06-12
136,Cleaning,03:19,04:19,60,2023-05-18
79,Relaxing,07:00,08:35,95,2023-06-11
223,Socializing,02:07,03:23,76,2023-03-24
489,Working,11:22,19:39,497,2023-06-25
395,Sleeping,21:58,07:55,597,2023-05-26
463,Eating,09:00,09:56,56,2023-05-03
225,Relaxing,17:03,18:02,59,2023-01-13
309,Eating,16:38,17:48,70,2023-02-28
71,Relaxing,06:31,07:34,63,2023-06-21
210,Exercising,22:36,23:46,70,2023-02-15
324,Sleeping,05:19,11:46,387,2023-06-23
274,Socializing,23:49,00:27,38,2023-05-05
387,Exercising,15:54,16:39,45,2023-03-28
475,Exercising,00:09,01:01,52,2023-06-27
98,Eating,13:10,13:48,38,2023-06-11
308,Shopping,21:01,22:07,66,2023-01-21
190,Cleaning,05:07,06:05,58,2023-04-17
394,Sleeping,11:27,20:46,559,2023-02-11
57,Walking,23:31,00:25,54,2023-01-03
417,Cleaning,05:01,05:37,36,2023-04-10
132,Shopping,00:41,01:19,38,2023-01-30
388,Socializing,06:54,08:36,102,2023-02-24
428,Socializing,19:56,21:01,65,2023-05-10
147,Relaxing,16:04,16:45,41,2023-05-17
206,Shopping,23:49,01:20,91,2023-03-08
498,Working,14:18,20:28,370,2023-03-02
252,Walking,12:31,14:01,90,2023-01-27
136,Relaxing,16:14,17:46,92,2023-04-22
344,Sleeping,08:25,17:41,556,2023-03-24
128,Exercising,08:50,09:38,48,2023-03-08
389,Cooking,21:25,23:19,114,2023-04-18
16,Cleaning,23:16,01:14,118,2023-01-02
342,Cleaning,00:31,01:36,65,2023-01-02
84,Working,16:52,23:51,419,2023-04-22
461,Cleaning,13:27,15:10,103,2023-06-18
101,Relaxing,09:46,10:36,50,2023-01-27
459,Eating,01:01,02:18,77,2023-04-07
204,Cooking,04:33,05:57,84,2023-06-07
165,Cooking,11:31,12:56,85,2023-03-28
300,Shopping,22:21,22:52,31,2023-02-23
306,Walking,10:46,11:33,47,2023-06-17
401,Sleeping,00:48,09:35,527,2023-04-27
295,Shopping,06:49,07:49,60,2023-01-22
153,Socializing,18:18,19:51,93,2023-04-09
251,Cooking,21:46,23:12,86,2023-03-03
144,Exercising,08:43,10:01,78,2023-03-25
478,Exercising,09:13,09:52,39,2023-05-22
339,Working,21:50,03:37,347,2023-05-19
341,Exercising,05:45,06:19,34,2023-02-14
345,Eating,21:02,22:24,82,2023-01-15
144,Sleeping,03:34,13:19,585,2023-01-31
410,Working,14:46,22:35,469,2023-03-29
347,Working,09:29,14:46,317,2023-02-19
237,Exercising,02:32,03:37,65,2023-02-26
26,Exercising,02:33,03:41,68,2023-04-12
216,Walking,20:41,21:39,58,2023-03-05
280,Working,05:35,12:16,401,2023-06-18
339,Relaxing,12:09,13:06,57,2023-02-06
1,Walking,08:44,09:19,35,2023-04-07
420,Working,20:10,03:34,444,2023-01-18
465,Eating,02:41,03:31,50,2023-05-03
255,Walking,01:08,02:36,88,2023-01-25
62,Cooking,21:24,21:48,24,2023-03-24
305,Walking,20:26,21:27,61,2023-05-17
225,Socializing,06:16,07:01,45,2023-04-23
163,Cleaning,03:26,05:03,97,2023-01-22
211,Cooking,19:03,20:03,60,2023-03-04
38,Exercising,23:10,00:03,53,2023-01-26
258,Cooking,02:15,03:07,52,2023-04-07
140,Shopping,22:41,23:31,50,2023-01-30
449,Working,00:47,05:46,299,2023-05-11
120,Working,05:12,11:34,382,2023-04-02
147,Walking,09:06,09:44,38,2023-03-06
179,Socializing,04:26,05:03,37,2023-04-07
133,Eating,04:11,05:16,65,2023-03-23
41,Exercising,18:46,19:35,49,2023-03-04
454,Sleeping,21:28,06:10,522,2023-03-12
486,Shopping,18:10,18:32,22,2023-02-11
141,Cleaning,13:19,13:40,21,2023-01-24
408,Sleeping,06:38,15:18,520,2023-03-29
285,Cleaning,09:35,11:04,89,2023-04-15
195,Socializing,00:19,00:43,24,2023-01-10
121,Exercising,20:54,22:24,90,2023-03-05
50,Socializing,03:07,03:47,40,2023-04-03
359,Socializing,20:11,20:49,38,2023-06-02
296,Relaxing,03:59,04:37,38,2023-01-19
13,Eating,11:27,12:00,33,2023-02-16
468,Sleeping,19:05,02:28,443,2023-03-16
318,Socializing,16:49,17:36,47,2023-03-30
136,Walking,13:43,15:04,81,2023-06-30
365,Walking,18:00,19:23,83,2023-04-03
110,Socializing,18:17,19:00,43,2023-06-21
456,Cooking,14:30,16:00,90,2023-06-10
427,Walking,14:55,15:39,44,2023-02-05
322,Shopping,13:52,14:15,23,2023-06-18
38,Relaxing,17:56,18:36,40,2023-06-13
130,Eating,14:25,15:19,54,2023-06-27
357,Cooking,00:16,01:20,64,2023-06-06
16,Eating,15:49,16:30,41,2023-03-23
93,Eating,01:09,02:05,56,2023-01-29
494,Socializing,04:53,05:29,36,2023-03-09
483,Working,10:29,16:52,383,2023-04-09
313,Walking,09:55,10:54,59,2023-01-13
294,Cooking,20:23,22:22,119,2023-06-23
329,Sleeping,01:26,08:29,423,2023-06-17
329,Walking,22:25,23:44,79,2023-01-18
291,Sleeping,05:51,13:08,437,2023-02-14
43,Shopping,05:45,06:14,29,2023-02-14
341,Eating,14:48,15:50,62,2023-03-22
2,Cleaning,13:52,15:35,103,2023-02-19
56,Sleeping,08:05,15:43,458,2023-03-31
98,Walking,03:08,03:51,43,2023-04-04
438,Working,17:30,00:55,445,2023-05-28
173,Exercising,09:33,10:27,54,2023-01-15
265,Working,07:18,11:29,251,2023-02-07
495,Cooking,12:42,14:13,91,2023-01-19
341,Cleaning,02:12,03:12,60,2023-05-15
327,Working,23:01,04:20,319,2023-01-28
15,Working,21:06,01:49,283,2023-02-05
312,Sleeping,09:56,19:08,552,2023-06-19
433,Exercising,13:25,14:39,74,2023-01-07
66,Shopping,06:13,06:39,26,2023-06-09
500,Shopping,20:15,21:01,46,2023-06-14
343,Exercising,03:34,04:43,69,2023-05-18
328,Walking,09:46,11:09,83,2023-02-20
131,Exercising,20:30,21:10,40,2023-01-20
300,Walking,22:23,22:58,35,2023-06-22
228,Shopping,13:52,15:31,99,2023-05-21
230,Shopping,21:42,22:14,32,2023-01-18
77,Shopping,16:05,16:43,38,2023-03-09
373,Exercising,19:10,20:13,63,2023-03-31
481,Shopping,12:09,13:28,79,2023-06-12
173,Socializing,10:14,11:11,57,2023-04-09
11,Working,12:04,18:43,399,2023-03-29
151,Walking,20:30,21:37,67,2023-03-17
441,Working,06:25,11:52,327,2023-02-18
176,Shopping,19:22,19:51,29,2023-01-05
155,Shopping,17:47,18:48,61,2023-01-07
369,Cleaning,10:00,10:39,39,2023-05-27
487,Eating,21:48,22:40,52,2023-01-28
76,Relaxing,13:29,14:36,67,2023-05-12
153,Cooking,21:38,22:13,35,2023-05-26
417,Sleeping,09:13,17:45,512,2023-01-17
184,Shopping,17:59,19:50,111,2023-06-30
251,Relaxing,05:27,05:48,21,2023-02-12
392,Exercising,11:26,12:24,58,2023-05-07
27,Shopping,13:57,14:52,55,2023-02-12
239,Working,12:28,20:11,463,2023-02-08
256,Sleeping,19:27,05:18,591,2023-04-26
239,Relaxing,08:24,10:04,100,2023-03-20
396,Working,23:07,07:58,531,2023-04-17
135,Shopping,09:49,10:16,27,2023-02-17
458,Shopping,11:24,11:57,33,2023-01-30
235,Eating,21:26,22:56,90,2023-05-09
292,Cleaning,05:54,07:12,78,2023-02-17
356,Cleaning,10:45,12:44,119,2023-04-14
479,Working,22:31,04:45,374,2023-01-08
36,Sleeping,18:55,01:01,366,2023-05-22
135,Walking,00:03,00:33,30,2023-03-31
197,Cooking,07:56,09:35,99,2023-02-23
393,Socializing,18:48,20:15,87,2023-03-30
18,Walking,16:50,17:38,48,2023-04-01
473,Exercising,22:28,23:10,42,2023-04-25
454,Cleaning,06:26,06:58,32,2023-06-12
465,Eating,16:08,17:21,73,2023-01-01
477,Relaxing,19:45,21:08,83,2023-05-12
477,Walking,13:25,14:49,84,2023-04-25
372,Shopping,10:54,12:13,79,2023-06-26
384,Socializing,07:48,09:18,90,2023-01-21
268,Shopping,23:38,00:11,33,2023-01-15
203,Sleeping,09:34,18:05,511,2023-04-29
310,Cleaning,00:19,01:11,52,2023-06-28
303,Socializing,20:35,22:23,108,2023-01-28
397,Walking,01:48,02:53,65,2023-06-02
229,Shopping,12:01,12:58,57,2023-02-08
18,Socializing,11:31,12:07,36,2023-01-13
312,Exercising,17:06,17:41,35,2023-05-09
29,Working,02:33,09:11,398,2023-06-19
484,Sleeping,21:50,05:20,450,2023-06-02
101,Socializing,14:03,15:03,60,2023-01-24
335,Exercising,11:46,12:19,33,2023-05-03
239,Shopping,06:53,08:11,78,2023-02-02
21,Working,10:05,14:31,266,2023-03-02
52,Relaxing,02:04,03:40,96,2023-01-16
172,Socializing,16:34,18:34,120,2023-03-28
497,Cleaning,19:55,21:49,114,2023-06-27
316,Cleaning,01:13,03:03,110,2023-02-10
443,Working,14:48,18:56,248,2023-02-05
249,Sleeping,01:34,10:58,564,2023-05-25
126,Cooking,00:38,02:23,105,2023-05-16
383,Walking,20:29,21:31,62,2023-01-07
17,Sleeping,18:39,03:38,539,2023-03-07
215,Socializing,20:39,21:37,58,2023-02-23
232,Cooking,03:06,04:34,88,2023-05-30
91,Cleaning,10:22,12:05,103,2023-06-10
485,Sleeping,02:38,10:01,443,2023-03-05
143,Cooking,03:47,05:42,115,2023-05-28
302,Walking,13:24,14:34,70,2023-06-03
273,Relaxing,18:21,19:43,82,2023-06-26
305,Shopping,00:21,01:17,56,2023-05-20
424,Sleeping,09:53,18:33,520,2023-01-01
286,Relaxing,07:23,08:49,86,2023-03-08
192,Cleaning,11:08,13:07,119,2023-05-04
299,Cleaning,22:33,00:17,104,2023-05-01
401,Exercising,09:12,10:07,55,2023-05-08
492,Cleaning,06:45,07:17,32,2023-05-12
311,Shopping,07:58,09:02,64,2023-02-27
173,Socializing,06:46,08:12,86,2023-02-03
144,Sleeping,14:52,23:44,532,2023-01-28
228,Working,15:30,22:44,434,2023-05-22
374,Walking,09:41,11:09,88,2023-05-29
319,Eating,02:08,02:48,40,2023-05-08
63,Cleaning,09:35,11:27,112,2023-02-11
317,Relaxing,12:26,12:51,25,2023-05-15
273,Cooking,15:25,16:54,89,2023-05-17
189,Working,04:48,11:44,416,2023-02-06
209,Walking,08:55,09:51,56,2023-01-31
438,Cleaning,15:52,17:16,84,2023-01-13
464,Cleaning,18:21,19:04,43,2023-01-16
5,Sleeping,14:16,22:45,509,2023-05-22
126,Cooking,13:03,13:29,26,2023-05-15
295,Exercising,01:47,02:48,61,2023-01-24
213,Eating,18:56,19:28,32,2023-05-22
382,Eating,00:52,01:25,33,2023-02-02
338,Cooking,19:56,21:02,66,2023-03-23
481,Sleeping,01:07,10:09,542,2023-01-26
373,Relaxing,07:06,08:16,70,2023-05-26
298,Cooking,11:28,13:19,111,2023-04-01
243,Socializing,21:39,23:32,113,2023-03-28
202,Cleaning,15:05,15:56,51,2023-03-17
340,Walking,08:11,08:46,35,2023-06-26
83,Relaxing,15:35,16:20,45,2023-01-14
82,Walking,04:07,05:26,79,2023-04-24
203,Sleeping,14:10,20:23,373,2023-05-30
387,Cooking,04:27,06:24,117,2023-05-12
55,Shopping,20:24,21:16,52,2023-05-24
277,Exercising,10:28,11:47,79,2023-02-06
498,Cleaning,01:52,02:12,20,2023-05-11
291,Cooking,15:00,16:24,84,2023-05-08
173,Walking,10:29,11:50,81,2023-01-07
349,Cleaning,09:13,10:55,102,2023-04-20
242,Relaxing,01:03,02:41,98,2023-05-28
218,Exercising,12:43,13:17,34,2023-03-04
472,Socializing,16:13,17:27,74,2023-04-07
159,Eating,22:16,23:20,64,2023-04-04
297,Eating,09:51,10:53,62,2023-06-03
158,Cooking,09:40,11:01,81,2023-01-20
380,Cooking,06:28,08:03,95,2023-05-26
53,Socializing,07:14,08:58,104,2023-05-05
195,Exercising,06:46,07:21,35,2023-03-06
281,Cooking,14:01,15:57,116,2023-02-16
243,Eating,03:42,05:10,88,2023-01-20
310,Walking,22:48,23:46,58,2023-05-03
78,Walking,19:51,21:02,71,2023-06-03
365,Relaxing,17:48,19:46,118,2023-02-01
62,Exercising,02:04,02:48,44,2023-02-05
53,Exercising,00:03,01:10,67,2023-05-25
127,Cleaning,10:58,12:35,97,2023-03-23
498,Socializing,05:16,06:31,75,2023-05-03
168,Relaxing,22:58,00:58,120,2023-05-11
270,Walking,22:37,23:50,73,2023-06-18
201,Cleaning,05:11,06:54,103,2023-02-23
365,Cleaning,00:43,01:34,51,2023-05-07
380,Cleaning,23:35,01:26,111,2023-05-19
294,Walking,04:02,05:14,72,2023-06-05
427,Walking,15:39,17:01,82,2023-05-20
312,Cleaning,19:17,20:09,52,2023-04-04
451,Socializing,06:59,08:37,98,2023-04-02
418,Cooking,10:18,11:38,80,2023-06-22
49,Exercising,00:38,01:38,60,2023-03-03
84,Socializing,21:41,22:14,33,2023-02-22
422,Socializing,01:31,02:08,37,2023-02-07
211,Walking,20:34,21:31,57,2023-01-15
454,Shopping,10:27,12:18,111,2023-06-30
111,Relaxing,15:29,16:37,68,2023-03-29
389,Cooking,05:08,06:55,107,2023-03-08
214,Shopping,01:15,01:39,24,2023-02-25
446,Walking,23:33,00:44,71,2023-06-30
19,Walking,19:49,21:09,80,2023-04-06
441,Cooking,08:40,09:41,61,2023-01-30
251,Cooking,14:02,15:38,96,2023-04-14
132,Cleaning,16:34,17:57,83,2023-04-09
420,Sleeping,22:23,08:19,596,2023-03-30
456,Cooking,12:24,13:42,78,2023-01-31
112,Cleaning,16:45,17:48,63,2023-05-04
10,Working,09:02,14:24,322,2023-06-01
90,Relaxing,18:50,20:43,113,2023-01-09
312,Cleaning,07:52,09:07,75,2023-06-10
263,Socializing,03:14,03:42,28,2023-03-16
105,Exercising,08:30,09:13,43,2023-05-28
447,Walking,05:48,07:08,80,2023-06-05
281,Working,04:54,11:09,375,2023-01-19
465,Exercising,07:25,08:14,49,2023-06-24
467,Sleeping,00:35,09:10,515,2023-02-12
427,Working,23:41,06:16,395,2023-02-03
168,Shopping,07:07,08:02,55,2023-02-23
134,Sleeping,08:02,15:30,448,2023-06-02
70,Eating,17:14,18:37,83,2023-02-24
185,Cleaning,13:26,15:00,94,2023-04-22
316,Eating,16:05,16:36,31,2023-03-04
144,Sleeping,05:38,15:16,578,2023-04-02
116,Exercising,09:43,10:40,57,2023-05-24
186,Eating,08:46,10:06,80,2023-03-02
346,Working,22:59,07:13,494,2023-04-23
168,Cooking,22:03,23:29,86,2023-05-10
479,Cleaning,10:24,11:27,63,2023-05-01
382,Cleaning,12:30,12:53,23,2023-03-13
301,Socializing,21:25,22:00,35,2023-06-06
387,Socializing,17:06,17:48,42,2023-05-30
139,Relaxing,12:29,14:13,104,2023-01-21
235,Cleaning,07:35,08:43,68,2023-05-16
466,Sleeping,16:23,01:31,548,2023-06-09
357,Socializing,13:36,14:06,30,2023-06-27
345,Sleeping,19:37,05:33,596,2023-02-22
469,Working,20:19,04:50,511,2023-02-07
429,Shopping,15:47,16:25,38,2023-06-07
7,Cleaning,16:44,18:40,116,2023-03-29
306,Walking,14:17,15:38,81,2023-01-07
285,Shopping,11:24,12:13,49,2023-01-27
88,Eating,18:00,18:39,39,2023-02-17
258,Walking,01:03,01:45,42,2023-06-19
88,Working,07:18,11:43,265,2023-02-20
262,Exercising,20:49,21:43,54,2023-06-10
73,Exercising,14:16,15:23,67,2023-03-15
80,Socializing,04:46,05:31,45,2023-03-12
340,Walking,04:35,05:48,73,2023-04-14
276,Cooking,10:58,12:00,62,2023-03-13
145,Relaxing,01:03,02:18,75,2023-02-08
107,Eating,16:26,17:12,46,2023-04-03
2,Walking,14:52,15:32,40,2023-03-21
149,Exercising,04:46,06:04,78,2023-05-16
483,Relaxing,19:50,21:44,114,2023-03-21
117,Walking,20:51,21:50,59,2023-03-13
153,Working,23:13,04:20,307,2023-04-12
489,Eating,04:21,05:33,72,2023-05-23
467,Sleeping,02:06,08:22,376,2023-01-31
265,Sleeping,09:26,18:57,571,2023-05-20
287,Exercising,06:59,07:32,33,2023-04-16
325,Cleaning,14:08,15:09,61,2023-03-05
90,Working,22:57,07:48,531,2023-01-19
410,Cooking,07:58,09:30,92,2023-02-06
50,Exercising,08:25,09:28,63,2023-04-02
348,Eating,13:46,14:22,36,2023-02-12
404,Relaxing,12:22,12:49,27,2023-02-24
20,Cooking,11:53,12:24,31,2023-02-15
335,Cleaning,09:26,11:08,102,2023-02-22
345,Cooking,20:51,22:30,99,2023-05-09
347,Shopping,11:58,12:58,60,2023-04-10
156,Socializing,07:44,09:11,87,2023-05-02
272,Working,01:23,08:12,409,2023-06-23
465,Walking,16:29,17:10,41,2023-03-22
285,Cleaning,12:47,13:27,40,2023-05-07
194,Socializing,22:17,22:48,31,2023-06-05
34,Exercising,16:03,17:20,77,2023-05-28
360,Cooking,07:54,09:16,82,2023-05-08
323,Walking,07:22,08:14,52,2023-06-02
282,Cooking,23:52,01:01,69,2023-02-18
186,Cooking,15:59,17:36,97,2023-01-24
353,Shopping,11:53,12:52,59,2023-02-04
349,Exercising,10:00,10:48,48,2023-01-03
87,Sleeping,03:43,12:06,503,2023-03-13
348,Working,16:33,00:34,481,2023-05-29
225,Exercising,13:03,14:29,86,2023-02-23
133,Socializing,01:34,03:01,87,2023-02-16
452,Relaxing,04:01,04:42,41,2023-01-01
11,Working,08:29,17:07,518,2023-01-30
81,Working,13:47,21:27,460,2023-04-02
206,Cleaning,13:29,14:04,35,2023-02-16
285,Cleaning,20:52,22:30,98,2023-01-07
67,Walking,02:20,03:11,51,2023-06-05
80,Eating,18:38,19:13,35,2023-05-08
87,Exercising,00:52,01:25,33,2023-06-04
31,Eating,09:14,10:38,84,2023-03-12
282,Eating,12:31,13:17,46,2023-03-17
64,Shopping,06:48,07:33,45,2023-04-03
6,Working,04:06,10:14,368,2023-03-07
389,Walking,11:47,12:18,31,2023-06-20
219,Socializing,07:37,09:37,120,2023-01-23
157,Cooking,00:40,02:34,114,2023-01-30
21,Cleaning,08:48,10:27,99,2023-04-12
76,Relaxing,22:52,00:37,105,2023-02-05
394,Shopping,17:09,18:46,97,2023-03-21
462,Cleaning,17:37,19:28,111,2023-04-27
156,Exercising,01:21,02:23,62,2023-05-19
452,Cleaning,17:38,18:41,63,2023-04-07
42,Exercising,13:38,15:01,83,2023-02-28
